time/fps,train/learning_rate,train/actor_loss,rollout/ep_rew_mean,train/n_updates,train/critic_loss,rollout/ep_len_mean,time/total_timesteps,train/ent_coef,time/time_elapsed,time/episodes,train/ent_coef_loss
0,0.0003,-89.05574035644531,232.89488351,25753,809.8827514648438,10.92,25854,0.33383047580718994,216467,412,0.027582712471485138
0,0.0003,-110.0111083984375,232.52709908,25764,580.8477783203125,10.96,25865,0.3338146507740021,216674,413,0.06863152980804443
0,0.0003,-84.04881286621094,232.30709424000005,25771,224.51121520996094,10.98,25872,0.33389657735824585,216808,414,0.2458643913269043
0,0.0003,-83.97178649902344,231.88894292000003,25776,330.5533447265625,10.97,25877,0.3340727984905243,216907,415,-0.0007750838994979858
0,0.0003,-74.98524475097656,233.31868210000007,25782,566.9263916015625,10.99,25883,0.33423948287963867,217023,416,-0.3220236897468567
0,0.0003,-87.289794921875,233.81921130000006,25790,321.2097473144531,10.87,25891,0.33417943120002747,217174,417,0.15320035815238953
0,0.0003,-108.91282653808594,234.13518734000002,25795,231.55068969726562,10.86,25896,0.3342289924621582,217271,418,0.11606423556804657
0,0.0003,-87.96974182128906,234.13513104,25811,181.90432739257812,10.76,25912,0.33445969223976135,217569,419,-0.16684994101524353
0,0.0003,-84.57257080078125,233.94487551000003,25816,104.13533020019531,10.74,25917,0.3345441222190857,217668,420,-0.18868032097816467
0,0.0003,-84.79972839355469,235.27246474,25824,321.4384765625,10.76,25925,0.33474481105804443,217820,421,0.27002713084220886
0,0.0003,-66.51728820800781,236.92685906,25829,523.7017211914062,10.74,25930,0.3351103365421295,217920,422,-0.08511768281459808
0,0.0003,-97.16817474365234,238.56387544999998,25845,323.40972900390625,10.85,25946,0.3356457054615021,218218,423,0.3920400142669678
0,0.0003,-100.5145263671875,238.97156538999997,25850,278.9554748535156,10.85,25951,0.33606845140457153,218318,424,0.5119040608406067
0,0.0003,-76.70814514160156,239.02387794999999,25862,207.5233612060547,10.8,25963,0.33754613995552063,218544,425,-0.16268041729927063
0,0.0003,-94.89836883544922,238.73633073000002,25867,199.68695068359375,10.77,25968,0.3377101719379425,218642,426,0.17689694464206696
0,0.0003,-74.45047760009766,239.88699413999998,25890,208.0794219970703,10.93,25991,0.3387363851070404,219063,427,0.13239210844039917
0,0.0003,-74.77119445800781,240.05928127999996,25906,565.3085327148438,10.71,26007,0.3395180106163025,219360,428,-0.17985183000564575
0,0.0003,-93.61138153076172,239.89691293999996,25913,353.94635009765625,10.71,26014,0.33958765864372253,219495,429,0.10758538544178009
0,0.0003,-83.11734771728516,240.15193612,25933,245.29190063476562,10.67,26034,0.33946627378463745,219864,430,0.1264050006866455
0,0.0003,-83.85377502441406,240.15611704999995,25941,155.88307189941406,10.67,26042,0.33947110176086426,220012,431,0.23523792624473572
0,0.0003,-89.39778137207031,241.92440404999996,25946,305.694091796875,10.63,26047,0.3397079110145569,220112,432,-0.14523431658744812
0,0.0003,-79.28021240234375,243.27344981,25952,228.39012145996094,10.59,26053,0.339846134185791,220227,433,-0.07548802345991135
0,0.0003,-84.85503387451172,241.97300047000002,25957,419.3302001953125,10.45,26058,0.3398151099681854,220324,434,0.10279934108257294
0,0.0003,-112.35357666015625,242.15188939,25969,547.739501953125,10.52,26070,0.34066760540008545,220552,435,0.14137901365756989
0,0.0003,-92.60830688476562,242.34112527999997,25985,369.9786071777344,10.4,26086,0.3416011929512024,220849,436,0.330244243144989
0,0.0003,-87.96376037597656,242.35967496,25992,206.48178100585938,10.4,26093,0.3422046899795532,220983,437,-0.052809521555900574
0,0.0003,-74.67539978027344,241.96778617000004,25997,435.833251953125,10.37,26098,0.34241998195648193,221081,438,-0.23915384709835052
0,0.0003,-98.21770477294922,241.99581978999998,26010,123.89405059814453,10.34,26111,0.3427904546260834,221325,439,0.2829665541648865
