train/ent_coef_loss,time/time_elapsed,train/critic_loss,train/learning_rate,train/ent_coef,train/actor_loss,rollout/ep_len_mean,train/n_updates,time/total_timesteps,time/fps,rollout/ep_rew_mean,time/episodes
-6.183727264404297,31469,958.82568359375,0.0003,0.09982074797153473,61.77519989013672,2.63,7923,8024,0,-98.62849407,1413
-5.799464702606201,31524,223.60000610351562,0.0003,0.09961911290884018,57.12862014770508,2.69,7930,8031,0,-98.67990340999997,1414
-5.657444000244141,31552,264.47259521484375,0.0003,0.09953314810991287,58.362823486328125,2.7,7933,8034,0,-98.48389328999998,1415
-5.772607803344727,31563,582.6695556640625,0.0003,0.09950460493564606,56.839962005615234,2.7,7934,8035,0,-98.45372530999997,1416
-5.817882061004639,31583,261.67999267578125,0.0003,0.09944760799407959,56.636802673339844,2.69,7936,8037,0,-98.59441663999998,1417
-5.666898250579834,31594,257.1746826171875,0.0003,0.09941913932561874,55.20488739013672,2.66,7937,8038,0,-98.85366572999999,1418
-5.665214538574219,31604,592.9113159179688,0.0003,0.09939076751470566,58.4068717956543,2.66,7938,8039,0,-98.85125933999998,1419
-5.9507246017456055,31616,199.58306884765625,0.0003,0.09936247766017914,55.95275115966797,2.66,7939,8040,0,-98.88801297,1420
-5.70916748046875,31666,227.5978546142578,0.0003,0.09919196367263794,54.50340270996094,2.71,7945,8046,0,-98.63003505,1421
-5.811486721038818,31681,209.62045288085938,0.0003,0.09913533926010132,57.41938781738281,2.72,7947,8048,0,-98.80679384,1422
-5.990903377532959,31696,334.55517578125,0.0003,0.09907879680395126,59.62674331665039,2.73,7949,8050,0,-99.03985205000001,1423
-6.234604358673096,31753,560.4534301757812,0.0003,0.09882129728794098,54.03277587890625,2.8,7958,8059,0,-98.65872798000002,1424
-6.208501815795898,31763,222.4738311767578,0.0003,0.09879232197999954,57.471168518066406,2.8,7959,8060,0,-98.68297120000001,1425
-5.624126434326172,31784,318.58367919921875,0.0003,0.09870561212301254,55.99155807495117,2.8,7962,8063,0,-98.70545133000003,1426
-5.891681671142578,31799,576.2003784179688,0.0003,0.09864871948957443,56.40725326538086,2.81,7964,8065,0,-98.56001628000001,1427
-5.869452953338623,31809,231.1064453125,0.0003,0.09862036257982254,54.884429931640625,2.81,7965,8066,0,-98.65386714000002,1428
-5.703718662261963,31842,558.2481689453125,0.0003,0.09850732982158661,55.26921844482422,2.82,7969,8070,0,-98.86556108,1429
-5.8682708740234375,31867,705.1556396484375,0.0003,0.09842300415039062,60.746612548828125,2.84,7972,8073,0,-98.51974984,1430
-5.984716415405273,31878,206.14532470703125,0.0003,0.09839484840631485,55.83760070800781,2.83,7973,8074,0,-98.64514779,1431
-5.849928379058838,31888,659.460693359375,0.0003,0.0983666330575943,59.45958709716797,2.83,7974,8075,0,-98.67701482000001,1432
-6.055092811584473,31913,329.5079345703125,0.0003,0.09828177094459534,56.69181823730469,2.85,7977,8078,0,-98.70417435999998,1433
-6.087663173675537,31924,243.499755859375,0.0003,0.09825330227613449,55.67795181274414,2.79,7978,8079,0,-98.98178299000001,1434
-6.071129322052002,31934,241.9920654296875,0.0003,0.09822477400302887,58.9090461730957,2.79,7979,8080,0,-98.94716831000001,1435
-6.062033176422119,31996,236.4539794921875,0.0003,0.09799841791391373,56.70103073120117,2.86,7987,8088,0,-98.93369492,1436
-5.590818405151367,32024,268.69097900390625,0.0003,0.09791363775730133,57.645591735839844,2.85,7990,8091,0,-99.08797044,1437
-6.137389183044434,32059,617.7803955078125,0.0003,0.09780113399028778,56.62577819824219,2.81,7994,8095,0,-99.28078255,1438
-5.780431747436523,32101,230.64202880859375,0.0003,0.09765930473804474,54.72153854370117,2.8,7999,8100,0,-99.01067047999999,1439
